Course Subject,Course Number,Course Name,Course Description,See Also

ENGR,6571,Energy Methods in Structural Mechanics,"Prerequisite: ENGR 6511.
 Principles of virtual work, total potential and complementary energy. Reisner’s Principle. Introduction to calculus of variations. Ritz and Galerkin’s methods. Applications to frame, plate and shell structures. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,6581,Introduction to Structural Dynamics (*)," Theory of vibrations. Dynamic response of simple structural systems. Effects of blast, wind, traffic and machinery vibrations. Basic concepts in earthquake resistant design. Computer applications. A case study or a project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,6601,Principles of Solar Engineering,"Prerequisite: BLDG 6541.
 Magnitude and availability of the solar energy input, including seasonal and diurnal variations of direct beam radiation; spectral distribution of sunlight; scattering and absorption processes; diffuse radiation; influence of cloud cover. Magnitude and time variation of typical loads, including space heating and cooling water heating; dehumidification. Principles of passive and active methods of solar collection, thermal conversion, and energy storage. Analysis of systems and components, including treatment of thermal and turbulent losses; efficiency calculations; electrical analogies; impedance matching and system optimization. Economics of systems. A case study or a project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,6611,Equipment Design for Solar Energy Conversion,"Prerequisite: ENGR 6201.
 This course emphasizes the mechanical design of solar heating and cooling systems and consists of the following topics: thermodynamic analysis of radiation, collection and conversion of solar energy, selection and manufacturing of components such as collectors, piping, line insulation, heat exchangers, etc., solar cooling and dehumidification, control of solar energy systems, case studies and project experiences. A case study or a project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,6661,Solar Energy Materials Science," The place of organisms and materials in the solar energy cycle; physical, chemical and optical phenomena. Selective absorbers: surfaces and films, emissivity, thermal conversion, role of crystal defects and phase interfaces in metals and semiconductors. Reflector characteristics and damage modes. Optical and mechanical properties of glass, polymer and composite windows. Photovoltaic: physics and materials. Chemical, thermal and photo stability. Thermal transfer and storage media: gaseous, aqueous, organic; phase change and particulate systems; stability and corrosive effects. A case study or a project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,6811,Energy Resources: Conventional and Renewable,Description not available,https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,691,Topics in Engineering I,See Note in Topic Area E02,https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,692,Case Study and Report," Students complete a case study and submit a report on a topic related to the students’ discipline, supervised by a professor, and approved by the Graduate Program Director in students' home department. The case study and report must present a current engineering problem or practice related to the students' research interest.
Note: This course cannot be taken by students enrolled in the SOEN program.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,6951,Seminar on Space Studies,"Prerequisite: Permission of Instructor.
 Introduction to the science and technology of spaceflight; remote sensing; human factors in space; automation and robotics; space law; space transportation systems; the space station; the Moon-Mars initiative; space utilization; interplanetary travel. Project on selected topic.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,6971,Project and Report I,See Requirements for the Degree in Engineering Programs section. Project: 8 hours per week.,https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,6981,Project and Report II,See Requirements for the Degree in Engineering Programs section. Project: 8 hours per week.,https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,6991,Project and Report III,See Requirements for the Degree in Engineering Programs section. Project: 10 hours per week.,https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,7011,Graduate Seminar in Mechanical and Industrial Engineering,Seminar: 2 hours per week.,https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,7121,Analysis and Design of Linear Multivariable Systems,"Prerequisite: ENGR 6131.
 Representation of linear multivariable systems. Controllability, observability and canonical forms; poles and zeroes; multivariable system inverses; the linear quadratic regulator problem; the robust servomechanism problem; the minimal design problem; frequency-domain design techniques. Project: 2 hours per week.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,7131,Adaptive Control,"Prerequisite: ELEC, 6061, ENGR 6131.
 Real-time parameter estimation; least-squares and regression models; recursive estimators; model reference adaptive systems (MRAS); MRAS based on gradient approach and stability theory; self-tuning regulators (STR); adaptive prediction and control; stability and convergence results, robustness issues; auto-tuning and gain scheduling; alternatives to adaptive control; practical aspects; implementation and applications. Project: 2 hours per week.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,7181,Digital Control of Dynamic Systems,"Prerequisites: ELEC 6061, ENGR 6131.
 Review of discrete-time and sampled-data systems; discrete input-output and state-space equivalents; controllability and observability of sampled-data systems; controller design using transform techniques, design using state-space methods; generalized sample-data hold functions; optimal control; quantization effects; multi-rate sampling; robust control; discrete-time non-linear systems; discrete-time multivariable systems. A project is required.
Note: Students who have received credit for ENGR 6181 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,7201,Micro-Gravity Fluid Dynamics,"Prerequisite: ENGR 6201.
 Forces and accelerations in space environment; zero-gravity simulation, free falling capsules, flights in Keplerian trajectories, sounding rockets, and the space station; surface tension; main non-dimensional parameters; Laplace-Young equation; contact angle; Dupre’s equation; Neumann’s triangle; minimization principle associated with Laplace’s equation; equilibrium shapes of a liquid, small oscillations of ideal and viscous fluids, liquid handling problems at low gravity, liquid positioning and control, vortexing capillary; numerical simulations of liquid dynamics in microgravity environment. Projects on selected topics.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,7331,Random Vibrations,"Prerequisite: ENGR 6311.
 Mathematical descriptions of stochastic processes; spectral density and correlation functions; Gaussian and non-Gaussian random processes; Markov processes and Fokker/Planck equation; response of linear and nonlinear oscillatory systems to random excitation; non-stationary and narrow-band random processes. Project on selected research topic or applications.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,7401,Robotic Manipulators II: Control,"Prerequisite: ENGR 6411.
 Control of a single link manipulator; position, velocity and acceleration errors; control of a multiple link manipulator sensor: vision, proximity, touch, slip, force, compliance and force controlled robots. Computer control of robots, command languages. Introduction to intelligent robots. Project on selected topics of current interest.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,7461,Avionic Systems Design,"Prerequisite: ENGR 6461.
 Definitions, purpose, history and evolution of avionic systems; cockpit displays configurations, classifications, and design considerations; ARINC communication bus system standards; air data computer system; navigation systems; automatic flight control systems; monitoring/warning/alert systems; flight management systems; system integration; advanced concepts and future trends. Projects on selected topics.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,7501,Advanced Finite Element Method in Structural Mechanics,"Prerequisite: ENGR 6511 or equivalent.
 Topics include finite elements of a continuum; applications of the method to stress analysis of two- and three-dimensional structures; stability problems; vibrations and heat transfer; non-linear methods; computer applications. A project is required.
Note: Students who have taken ENGR 6531 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,7521,Advanced Matrix Analysis of Structures,"Prerequisite: ENGR 6511.
 Displacement method for two- and three-dimensional analysis of structures. Nonlinear large displacement analysis by stiffness method. Matrix formulations of vibration and stability problems. Computer applications. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,7531,Boundary Element Method in Applied Mechanics," Boundary integral formulations of Axi-Symmetric, two- and three-dimensional potential and elastostatic problems. Treatment of thermal effects, singularity elements, infinite boundary elements. Coupling of boundary elements and finite elements. Introduction to non-linear, elastostatic problems. Numerical implementation. A case study or a project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,791,Topics in Engineering II,See Note in Topic Area E02,https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,7961,Industrial “Stage” and Training,"Prerequisite: Completion of at least twelve credits in the composite option and at least twenty-one credits in the aerospace program or permission of program director.
 This is an integral component of the aerospace program and the composites option in the Mechanical Engineering program that is to be completed under the supervision of an experienced engineer in the facilities of a participating company (Canadian work permit is required). The topic is to be decided by a mutual agreement between the student, the participating company and the program director. The course is graded on the basis of the student’s performance during the work period, which includes a technical report.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,8901,Master of Applied Science Research and Thesis,See Requirements for the Degree in Engineering Programs section.,https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

ENGR,8911,Doctoral Research and Thesis,See Requirements for the Degree in Engineering Programs section.,https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6120,Crypto-Protocol and Network Security,"Prerequisite: INSE 6110 or equivalent.
 Cryptographic protocols, authentication protocols, key distributions protocols, e-commerce protocols, fair-exchange and contract-signing protocols, security protocol properties: authentication, secrecy, integrity, availability, non-repudiation, atomicity, certified delivery, crypto-protocol attacks, design principles for security protocols, automatic analysis, public key infrastructure, models and architectures for network security, authentication using Kerberos and X.509, email security (PGP, S/MIME), IP security, SSL/TLS protocols, virtual private networks, firewalls intrusion detection, host-based IDS, network based IDS, misuse detection methods, anomaly detection methods, intrusion detection in distributed systems, intrusion detection in wireless ad hoc networks botnet detection, analysis and mitigation, darknet traffic analysis, prediction and forecast of network threats, network security monitoring. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6130,Operating Systems Security,"Prerequisite: INSE 6110 or equivalent.
 System security, Windows security, Linux security, Unix security, access control matrix, HRU result, OS security mechanisms, security administration, access control list, capability list, role-based access control, security policy, mandatory and discretionary access control, multi-level security, BLP policy, Biba model, conflict of interest, Chinese Wall policy, secure booting, authentication, password security, challenge response, auditing and logging, system kernel security, threat analysis, security attacks, security hardened operating, host-based intrusion detection, securing network services, firewalls and border security, registry security, embedded and real-time OS security, information flow control. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6140,Malware Defenses and Application Security,"Prerequisite: INSE 6110 or equivalent.
 Malicious code, taxonomy, viruses, worms, trojan horses, logical and temporal bombs, infection process, security properties of applications, safety, high level security, detection approaches, ad hoc techniques: scanning, anti-virus technology, obfuscation, dynamic analysis for security: passive and active monitoring, in-line and reference monitors, sandboxing, static analysis for security: data and control flow analysis for security, type-based analysis for security, anti-reverse-engineering protection, software fingerprinting, self-certified code: certifying compilers, proof carrying code, efficient code certification, typed assembly languages, certificate generation, certificate verification and validation, C and C++ security, java security, byte-code verification, access controllers, security managers, permission files, security APIs, critical APIs, protection domains, security profiles, mobile code security. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6150,Security Evaluation Methodologies," Security evaluation of information systems, security evaluation of software, security evaluation of products. Security code inspection, security testing, security standards, preparation of a security evaluation: impact scale, likelihood scale, severity scale. Vulnerability analysis, risk analysis, security plan elaboration. ITSEC, MARION, and MEHARI methods, OCTAVE, common criteria, target of evaluation, protection profile, security functional requirement, security factors, errors, accidents, assurance requirements, assurance levels, evaluation process, compliance with the protection profile, IT security ethics, privacy, digital copyright, licensing IT security products, computer fraud and abuse, incident handling, business records, security forensics, security evaluation case studies. Information security governance: risk management, business strategy, standards, COBIT. Situation awareness. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6160,Database Security and Privacy,"Prerequisite: INSE 6110 or equivalent.
 Access control in relational databases; grant/revoke model; security by views; query modification; Oracle VPD; auditing in databases; information warfare in databases; multi-level database security; polyinstantiation and covert channel; statistical database security; inference control; security by auditing; microdata security; random perturbation; outsourced database security, encrypted databases; SQL injection attack; anomaly detection in databases; data privacy, P3P; Hippocratic databases; perfect secrecy-based privacy; k-anonymity model; l-diversity; data utility measure, data release with public algorithms, multi-party privacy preserving computation; privacy in OLAP. A project is required.
Note: Students who have received credit for INSE 691A (Database Security and Privacy) may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6170,Network Security Architecture and Management," Security architecture and management, risk and threats, security attributes and properties, security design principles, security standards, security defence toolkit, and security building blocks, corporate VoIP, residential IPTV, IMS, cloud services, security functions and their implementation, operational considerations of deployment and management of security, configuration, vulnerability management and updates, incident management, emerging challenges and innovative solutions. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6180,Security and Privacy Implications of Data Mining," Introduction to data mining and its applications; privacy legislations security and privacy threats caused by current data mining techniques; risks and challenges in emerging data mining applications; attacks and prevention methods: web privacy attacks, data mining-based intrusion detection; privacy-preserving data mining; privacy-preserving data publishing. A project is required.
Note: Students who have received credit for INSE 691D (Security Implications of Data Mining) may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6190,Wireless Network Security,"Prerequisite: INSE 6110 or equivalent.
 Introduction to wireless network security; security issues in cellular networks; authentication/key management in wireless LAN; secure handover; security in mobile IP; security issues in mobile ad-hoc networks: trust establishment, secure routing, anonymity; anonymous sensory data collection; privacy for smartphone applications. A project is required.
Note: Students who have received credit for INSE 691B (Wireless Security) may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6210,Total Quality Methodologies in Engineering," Methodologies for quality engineering: six sigma, ACE (Achieving Competitive Excellence), Lean engineering, ISO9000 series; comparative study, quality clinic process charts, relentless root cause analysis, mistake proofing, market feedback analysis, process improvement and waste elimination, visual control, standard work and process management, process certification, setup reduction, total productive maintenance, DMAIC and DMADV processes, define phase, project charter, project scoping and planning, measure phase, critical to quality requirements, quality functional deployment, analyze phase, functional and process requirements, design requirements, design concepts, high-level design capability elaboration and evaluation, design phase, detailed design capability elaboration and evaluation, failure mode and effects analysis, control and verification plans, verify phase, pilot-scale processes, pilot testing and evaluation, implementation planning, full-scale processes, start-up and testing, performance evaluation, turnover to operations and maintenance, transition to process management, project closure. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6220,Advanced Statistical Approaches to Quality," Introduction to quality control and total quality, statistical concepts and techniques in quality control, graphical methods for data presentation and quality improvement, statistical basis for control charts, pattern analysis in control charts, control charts for variables, control charts for individual measurements, control charts for attributes, process capability analysis, CUSUM charts and EWMA charts, acceptance sampling by attributes, acceptance plans by variables, reliability models, reliability and life testing plans, multivariate quality control, multivariate methods, aspects of multivariate analysis, multivariate normal distribution, multivariate tests of hypotheses, multivariate analysis of variance, principal components analysis, factor analysis, discrimination and classification, multivariate quality control, multivariate linear regression, design of experiments (DOE), Taguchi method, completely randomized design (CRD), randomized complete block design (RCBD), incomplete block designs, latin square designs, graeco-latin square designs, factorial designs, fractional factorial designs, split plot designs, and nested designs (compared to cross-over designs), quality in the service sector, service industries and their characteristics, model for service quality and applications. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6230,Total Quality Project Management," Role of a project manager, learning and applications, project management processes, project management in quality initiatives, intellectual property protection, customer project management and critical-to-quality requirements, project planning and execution, team formation, goals, roles, procedures and interpersonal relationship, types of teams, creating a project plan, project tracking, project compliance requirements, sourcing and supplier qualification, government contract data rights, government property, risk management process, action planning, project communication, customer, team and stakeholder communications, communication planning and strategy, web-based collaboration, project management software tools. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6240,Executive Communication," Communication plan elaboration, preparing presentations, developing a sound strategy, organizing for effectiveness, capturing the audience, the impromptu speech, introducing a speaker, reading a paper, leading a conference, interpersonal communication, use of voice, active listening, assertive speaking, giving and receiving feedback, assertive techniques, work styles, conflict and dispute resolution, negotiation, managing difficult situations, writing skills, interpersonal communications, business letters, formal reports, communication technology. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6250,Quality Methodologies for Software,"Prerequisite: INSE 6210 or equivalent, COMP 5541 or equivalent.
 Quality methodologies for software, calculating sigma values, graphical analysis, quality processes for software, MAIC, DMADV, define overview, project context, initial analysis and design, lifecycle and multi-generational planning, project management, risk analysis, measure overview, customer needs, quality functional deployment for software, software metrics and requirements, scorecards, meta-models, specification languages (SDL, B, Z, etc.), software modelling (UML, Core, IDEF, etc.), graphical languages, design and verify overview, failure mode and effect analysis for software, defensive programming, smart and simple design, peer reviews, performance analysis, statistical tools, software testing, software verification. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6260,Software Quality Assurance,"Prerequisite: INSE 6210 or equivalent, COMP 5541 or equivalent.
 Quality assurance, quality factors, components of a software quality assurance system, contract review, software development and quality plans, activities and alternatives, integration of quality activities in a project lifecycle, reviews, software inspection, software verification, testing processes, static analysis, control-flow analysis, data-flow analysis, control-flow testing, loop testing, data-flow testing, transaction-flow testing, domain testing, type-based analysis, dynamic analysis, usage models, operational profiles, result and defect analysis, reliability, performance analysis, maintenance and reverse engineering, case tools and software quality assurance. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6270,Quality-Based Systems Engineering,"Prerequisite: INSE 6210 or equivalent.
 System engineering, quality-based system development process, acquisition and specification of system requirements, system design and prototyping, system implementation and testing, modelling languages for system engineering (SysML, IDEF, CORE, etc.), exchange mechanisms for system engineering data (AP233, XMI, etc.) gathering, specification, formulation, and refinement of system requirements, customer requirements, market requirements, technical requirements, implementation requirements, eco-requirements (scenario-based requirements gathering and refinement, affinity diagram, analytic hierarchy analysis), conflict resolution (TRIZ), management of system requirements in the design process (axiomatic design, decision tree, morphology matrix, systematic design), management of system requirements in the implementation process (six-sigma, ACE, Lean, ISO 9000, ERP, SAP, CMMS), case studies. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6280,Quality Assurance for Systems Engineering,"Prerequisite: INSE 6210 or equivalent, previously or concurrently.
 Introduction to quality assurance and quality factors in systems engineering, components of a quality assurance system, principles of verification, validation and accreditation of systems, Vvsystem modelling languages, model semantics, techniques for V principles of system simulation (types of problems, simulation systems and their classification, principles of simulation system design and implementation), verification and validation techniques for simulation models (problem entity, conceptual model, and computerized model), development of simulation platforms, standards for system simulation, high level architecture (HLA). A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6290,Quality in Supply Chain Design," Evolution of supply chain, lingo, notation, master planning, role in business, performance analysis, activity profiling, strategic quality planning for supply chain, inventory planning and management (IP&M), perfect order percentage, inventory turns, fill rates and substitutions, purchase and customer order cycle times, customer service and order processing (CS&OP), network planning, supply contracts, distribution strategies, coordinated product and supply chain design, quality and innovation in product design, design for maintainability, designing for reliability, environmental considerations in supply chain design, designing quality services, make, buy, and sourcing analysis, supplier partnerships, global sourcing active assembly, supply chain management systems, efficient transportation, efficient warehousing, impact of e-commerce on supply chains, information technology and decision support systems, e-business strategies, e-business transactions, e-commerce platforms for supply chain. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6300,Quality Assurance in Supply Chain Management," Supply chain management, definition, models, evolution and evaluation, quality attributes, evaluation criteria, key supply chain management issues, supply chain cost reduction opportunities, sales and operating planning hierarchy, gathering data required for sales and operation planning, inventory management techniques, effective supply chain management, supply and demand synchronization, aligning customer demands to order fulfillment, management of supply chain constraints, supply chain performance measurements, supply chain Information, communication, security, information flows, security measures, global supply chain quality and international quality standards, customer driven quality, managing supplier quality in the supply chain, the tools of quality; statistically based quality improvement for variables and attributes; managing quality improvement teams and projects. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6310,Systems Engineering Maintenance Management," Maintenance concepts in engineering systems; component replacement; optimal component preventive replacement intervals; age-based replacement models for components; spare parts provision; optimal inspection decisions; condition based maintenance systems; proportional hazards model; capital equipment replacement; maintenance resource planning; reliability centered maintenance; equipment degradation analysis; degradation prediction; maintenance information system; maintenance software. A project is required.
Note: Students who have received credit for INSE 691C (Systems Engineering Maintenance Management) may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6311,Sustainable Infrastructure Planning and Management Systems," This multi-disciplinary course will provide the basic knowledge for developing advanced information systems that can be used to systematically plan and manage infrastructure (e.g. roads and bridges) throughout its lifecycle, including environmental impact assessment. The course will cover the following topics: Definition and history of Infrastructure, Types and functions of Infrastructure, Infrastructure Planning, Performance Modelling, Failure Analysis and Reliability Issues, Infrastructure Inspection and Monitoring, Maintenance and Rehabilitation Strategies, Environmental Management and Sustainability Issues, and Integrated Infrastructure Management Systems. Projects.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6320,Risk Analysis for Information and Systems Engineering," Introduction to risk analysis theory. Risk assessment methodologies, risk assessment techniques and standards for information systems, review of probability theory, hazard identification, fault tree analysis, event tree analysis, sensitivity analysis, qualitative risk analysis, quantitative risk analysis, case studies on information systems, value analysis and integrated risk management. A project is required.
Note: Students who have received credit for INSE 691H (Risk Analysis for Information and Systems Engineering) may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6400,Principles of Systems Engineering," Origins of systems engineering; modern engineering systems; structure of complex systems; systems life cycle; systems engineering management; system decomposition and architecture; systems with uncertain and imperfect information; structural and dynamics modelling; integration and evaluation: production, operation and support; systems engineering decision tools; special topics: systems of systems, sustainability, mass collaboration. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6411,Product Design Theory and Methodology,This course introduces main design theories and methodologies for the conceptual and configuration design of mechanical/manufacturing systems. It includes the following topics: general design process; introduction to design theory and methodologies; user requirements analysis; structure of design problem; design concept and product configuration generation methods; evaluation of design concepts and product configuration; sources and resolution strategies of design conflicts; computer-assistance of all these tasks; and case studies of product design. A project is required.,https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6421,Systems Integration and Testing," Introduction to integration and testing of complex systems; fundamentals of project planning; process analysis; workflow modelling; six sigma tools and methodologies for systems integration; formulation of systems operational assessment and concept; systems architecture, functions and capabilities composition and packaging into high-level system architecture; modelling and analysis methods for representing system functionality and capability; interface description and management; testability and interoperability testing; management issues pertaining to integrated product teams, vendors, suppliers, and subcontractors. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6431,Ad Hoc Wireless Networks: Architectures and Protocols,"Prerequisite: ELEC 6851, COMP 6461 or equivalent.
 Design, provisioning and management of ad hoc wireless networks. Concepts, architectures and protocols related to the efficient design and high performance of ad hoc wireless networks. Medium access control schemes; mathematical analysis. Analysis of access protocols in multihop networks; derive the system capacity. Study of various control knobs for improving the network capacity; power control, physical carrier sense turning, rate control, interference mitigation, and channel diversity. Study emerging issues such as supporting quality of service in wireless networks; security issues in wireless networks, broadband wireless access; wireless mesh networks; their integration with wired networks; vehicular ad hoc networks and related protocols. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6441,Applied Game Theory and Mechanism Design," Fundamentals of game theory; equilibrium concepts; strategic games; extensive games; Bayesian games; game strategies in network security; game theory for trust and reputation; fundamentals of mechanism design; optimal mechanisms; efficient mechanisms; incentive compatibility; incentives and information security; revelation principle and trust; analysis tools; applications: security protocols, supply chain, trust and reputation, social networks. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6510,Video Game Technology and Development,"Prerequisite: COMP 5511 or equivalent, previously or concurrently.
 This course is part development and part technology, and will cover the process of commercial video game development, and software design patterns used for game design. The course provides an in-depth understanding of how the game design process works. Students work with a game engine software framework to design and implement several kinds of games. Video game history. Basic Building blocks of a game. Elements of game design. Game Maker: objects, sprites, events. Space Shooter. Developing games with Games Factory. Real Time Strategy game development. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6530,3D Graphics and Computer Animation for Game Design,"Prerequisite: COMP 6761 or equivalent, previously or concurrently.
 Application of 3D graphics and animation topics to non real-time rendered media. Current research topics in computer animation such as dynamic simulation of flexible and rigid objects, automatically-generated control systems, and evolution of behaviours. History of Animation. Animation Basics. Keyframe Animation. Path Animation. Non-Linear Animation. Modelling Concerns for Animation. Rigging for Forward and Inverse Kinematics. Morphing. Expressions. Particle Systems. Dynamics. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6610,Cybercrime Investigations," Introduction to cybercrimes: unauthorized access, mischief to data, possession of hacking tools, possession of child pornography; Legal aspects: Canadian judicial system, computer crime laws, charter of rights, common law, mutual legal assistance treaty, search warrants, production and assistance orders, international laws, upcoming legal changes; Investigation process: search planning, acquisition methods, environment recognition, evidence identification; Reporting process: investigation and analysis reports, notes taking; authority of seizure; forensic interviews; Computer crime trials: witness preparation, court sentencing, rebuttal witness, cross-examination, testimony, credibility attacks; in-depth case studies. A project is required.
Note: Students who have received credit for INSE 691E (Cybercrime Investigations) may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6620,Cloud Computing Security and Privacy,"Prerequisite: INSE 6110 or equivalent.
 Cloud computing concepts, SOA and cloud, virtualization and cloud, cloud service delivery models, cloud storage models, cloud deployment scenarios, public/ private/ hybrid/ community cloud, cloud computing architectures, SaaS, PaaS, IaaS, agility, scalability and elasticity of cloud, cloud security, cloud privacy, homomorphic encryption, searching encrypted cloud data, secure data outsourcing, secure computation outsourcing, proof of data possession / retrievability, virtual machine security, trusted computing in clouds, cloud-centric regulatory compliance, business and security risk models, cloud user security, identity management in cloud, SAML, applications of secure cloud computing.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6630,Recent Developments in Information Systems Security,"Prerequisites: Any two of INSE 6110, INSE 6120, INSE 6130, or INSE 6140.
 Security and privacy legislations. New security threats and solution on personal computers, enterprise computers, personal information, confidential information, identity fraud, financial fraud, and social networking. Recent developments in trusted computing for critical cyber infrastructure, privacy-aware information sharing, cybercrime, and cyber forensics techniques. Cyber espionage, cyber terrorism, and cyber war. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6640,Smart Grids and Control System Security," Overview of electric grid operation, evolution to the smart grid, smart grid components, dynamic pricing, promotion of “green” resources, governmental regulation, network standards, consumer privacy, risks to the smart grid, physical security and protections against tampering for smart grid environments, device level security, authorization and access control, consumer privacy protection, cryptographic mechanisms for smart grid environments, secure key management, communication security in smart grid, privacy of user data for Advanced Metering Infrastructure (AMI), security standards for smart grid, supervisory control and data acquisition (SCADA), SCADA architecture, SCADA Security, SCADA monitoring, SCADA systems for smart grids, distributed control systems (DCS), communication infrastructure. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

INSE,6650,Trusted Computing," Hardware and software root of trust; establishing and attesting trust of software systems; Trusted Platform Module (TPM); CPU support for trusted computing, including existing technologies such as Intel Trusted Execution Technology (TXT), AMD Secure Virtual Machine (SVM), ARM TrustZone; secure crypto processors such as Hardware Security Modules (HSMs); bank HSM APIs and their weaknesses; attestation protocols; OS support for trusted computing; security tokens (e.g., second factor of authentication, smartcards, transaction verification code); trusted user interface; use cases: digital rights management (DRM), authentication, protected execution of security sensitive code, trusted kiosk computing, full disk encryption, malware exploiting trusted computing infrastructure; hardware and software attacks; privacy issues. A project is required.",https://www.concordia.ca/academics/graduate/calendar/current/encs/engineering-courses.html

