Course Subject,Course Number,Course Name,Course Description,See Also
SOCI,263,Youth Crime and Deviance,"This course examines the nature of youth crime and youth deviance and their social causes and consequences. Youth crime, as a special kind of deviance, receives the focus of attention, with emphasis on youth criminal justice and the social control of youth deviance generally.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,264,Sociology of Sport,This course provides a systematic analysis of the social influences upon sport in North America. Special attention is directed to the interrelationships between sport and various social institutions.,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,274,The Sociology of Aging,"This course examines the changes in society and in living conditions as populations and people age. The sources and the effects of these changes are looked at in the light of several substantive areas and in terms of their implications for social policy. While the major emphasis is on the Canadian experience, some comparative materials are used to widen the perspective.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,275,Self and Society,"This course studies the basic concepts and theories regarding social definitions of the Self. Emphasis is placed on ideas regarding personality, motivation, and interpersonal attitudes, viewed in terms of the interplay between actors and social structures.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,276,(also listed as ANTH 276),Prerequisite: See N.B. number (3). This course explores the social construction of gender categories both historically and in the present. The focus is upon examining the various theoretical perspectives which attempt to explain the ways in which society has organized “masculine” and “feminine” as the basis for social inequalities.,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,277,(also listed as ANTH 277),"Prerequisite: See N.B. number (3). This course explores the contemporary intersection of economic, societal, and ecological dynamics in capitalist societies while providing students with tools to understand and explain the historical embeddedness of these processes. Offering a comprehensive introductory view of these issues, the course deploys a multidisciplinary socio-anthropological approach that also incorporates insight from geography, environmental sciences, and political science.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,280,"Debates and Challenges in Contemporary Quebec Society /
","How distinct is Quebec from the rest of Canada? What are the most important challenges confronting Quebec society? This course provides students with a sense of Quebec’s history and demographics, a basic knowledge of provincial social policies, information pertaining to culture, identity and language issues, as well as key concepts which are useful to anyone who aims to live and work in Quebec.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,282,Canadian Society,Analysis of Canadian social structure and change; the relation of the whole of Canadian society to its constituent elements; the relation of Canadian society to its international environment.,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,285,(also listed as ANTH 285/HIST 285/POLI 285),<b><i>                         Introduction to Law and Society</i></b>,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,290,(also listed as SSDB 270/FFAR 290),"Prerequisite: See N.B. number (3). An interdisciplinary survey of the major issues and challenges of the HIV pandemic. Such topics as the biology of the virus, therapeutic, clinical and epidemiological research developments, the social costs of sexual taboos and discrimination, and media and artistic representation by and of people with HIV are presented by faculty and visiting community experts. The epidemics in the Western hemisphere, Africa, Asia, and other regions are addressed. Learning is based on lectures, weekly tutorials, and community involvement.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,298,Selected Topics in Sociology,"
",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,299,Selected Topics in Sociology,"
",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,300,Classical Social Theory,"Prerequisite: See N.B. number (1). This course involves an examination of the origins of sociology and of the sociological works of 19th- and early-20th-century European theorists, with consideration of the social and political context. Particular emphasis is given to the works of Durkheim, Marx, and Weber. Readings include primary sources and critical commentaries.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,303,(also listed as ANTH 303),"<b><i>                         Indigenous Resurgence
</i></b>",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,310,Research Methods,"Prerequisite: See N.B. number (1); SOCI 212. This course introduces students to the concepts, language, and techniques of quantitative and qualitative research methods. It familiarizes students with the initiation of research problems, the gathering of accurate data, their analysis and the interpretation and reporting of research findings. This course also introduces students to library research.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,319,(also listed as ANTH 319),"Prerequisite: See N.B. numbers (1) and (3). This course provides a comprehensive introduction to the main environmental issues and dilemmas affecting contemporary societies around the world, as well as the necessary sociological and anthropological tools to understand and tackle these challenges.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,321,"Sociology of Health, Illness and Medicine
","Prerequisite: See N.B. number (1). This course examines health, illness and medicine as socio-cultural, rather than strictly biomedical, phenomena. Topics may include the sick role; stigma; the experience of illness; the concept of disease and disease classification; the politics of disease; medicalization of gender, “race,” and disability; and the Canadian health-care system, including Big Pharma and Complementary and Alternative Medicine.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,322,(also listed as ANTH 322),"<b><i>                         Popular Culture in the Middle East
</i></b>",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,323,Economic Transformations in Capitalist Society,"Prerequisite: See N.B. number (1). This course maps the emergence of capitalist society and its transformations over the 20th century, and also explores a number of its contemporary dynamics. The course takes a panoramic and integrated approach to the analysis of capitalist society, demonstrating the deep interconnectedness of what is referred to as “the economy” to all aspects of social life.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,325,Social Change,"Prerequisite: See N.B. number (1). This course examines the sources, mechanisms, and consequences of social and cultural change. Classical and contemporary theories of change are analyzed, as well as significant empirical studies.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,329,Sexual Labour and Society,"Prerequisite: See N.B. number (1). Sociologists have studied sexual labour in a variety of ways: as a form of deviant behaviour, as a particular type of gender relation, and as a distinct occupational sector. This course explores the sociology of sexual labour; the historical and legal contexts of sex industries; health and safety; media representations; online interactions; the emergence of sex worker organizations; and the intersections of private belief, public morality, consumer capitalism and the organization of justice. In addition to providing an overview of theoretical and methodological paradigms, the course is grounded in a comparative perspective that critically examines a variety of current events.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,331,Social Inequalities,"Prerequisite: See N.B. number (1). This course examines the dynamics of social stratification and differentiation, including economic distinctions and their consequences, social status, power, and mobility. Emphasis is placed upon Canadian society.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,333,Political Sociology,"Prerequisite: See N.B. number (1). This course is concerned with the nature, organization, distribution, determinants, and consequences of power in social systems.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,336,Collective Action,"Prerequisite: See N.B. number (1). This course is concerned with the nature, emergence, and dynamics of short-term collective action. Classical collective behaviour theories and contemporary interpretations of collective action are examined.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,338,Sociology of Religion,"Prerequisite: See N.B. number (1). This course presents an overview of the role of religion in society as found in the pertinent literature of sociology and anthropology. Special consideration is given to the relationship between religion and other social institutions, with particular attention to changes in the religious structures and practices in modern pluralistic societies.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,341,Sociology of the Media,"Prerequisite: See N.B. number (1). This course provides an introduction to sociological debates on the relevance and impact of mass media in our society. With a focus on North American media, this course takes a historical perspective to explore the rise of the mass media and the transformation of its relation with culture, es­pecially popular culture. Particular attention is given to themes such as media and identity, national identity; media structures and ownership concentration; media texts and audiences.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,342,Sociology of Occupations,"Prerequisite: See N.B. number (1). This course examines the role played by occupations and the world of work in industrialized societies. Economic, social, psychological, and moral attributes of occupations are examined in relation to changing markets for labour. Specific problem areas to be covered include changes in the structure of professions, the effects of changing technology and organizational design on occupational requirements, issues in work and household demands, issues in employment equity and problems of unemployment.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,343,(also listed as ANTH 343),"Prerequisite: See N.B. numbers (1) and (3). Focusing on mass media (radio, television, cinema, print), this course considers how ethnographic approaches to media production and consumption may alter, or sometimes reinforce, dominant understandings of the impact of media. A range of theories of the social and cultural impacts of mass media, as well as ethnographic perspectives on audiences in everyday life are explored.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,345,(also listed as ANTH 345),"Prerequisite: See N.B. numbers (1) and (3). Drawing on contemporary interdisciplinary studies of mobility, this course examines the processes, policies, and issues that may be common to different categories of travel and movement as well as those that can distinguish between them.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,347,Sociology of Labour-Management Relations,"Prerequisite: See N.B. number (1). This course involves the study of the shifting patterns in labour-management relations with a special focus on Canada. The course includes analyses of theories of management; the impact of the labour union movement, changes in the nature of the labour market; the significance of the growth of the service sector; the changing role of governments in labour-related issues; and contemporary thought on new forms of industrial organization.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,349,(also listed as ANTH 349),Prerequisite: See N.B. numbers (1) and (3). This course brings anthropological and sociological perspectives to bear on the ways in which youths view and interact with each other and the world.,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,352,(also listed as ANTH 352),<b><i>                         Population and Environment</i></b>,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,353,(also listed as ANTH 353),"Prerequisite: See N.B. numbers (1) and (3). Community is a term that appears frequently in academic as well as everyday language but it is used to convey a wide variety of meanings. This course provides a critical review of some of the groupings, feelings, claims, ideas as well as types and qualities of relationships that can be associated with community. Can such an ambiguous term still be analytically useful?",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,355,(also listed as ANTH 355),Prerequisite: See N.B. numbers (1) and (3). This course reviews the work of anthropologists and sociologists in cities. The focus is on the social organization of social life in First and Third World urban spaces. Consideration is also given to the particular dynamics of fieldwork in urban settings.,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,358,Population Challenges of the 21st Century,"Prerequisite: See N.B. number (1). This course provides an introduction to the basic principles, data, and methods of population studies through an examination of current issues such as the aging of the population; the sex imbalance in some countries; immigration and globalization; the future of the world population; cohabitation and the growing diversity of families. Social factors and the consequences for our societies of these demographic challenges are discussed.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,362,Crime and Justice,"Prerequisite: See N.B. number (1). This course provides a critical analysis of the Canadian criminal justice system. The focus is on the process by which the accused is judged guilty or innocent, sentenced, punished or “corrected,” and the treatment of the victim.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,363,(also listed as ANTH 363),"Prerequisite: See N.B. numbers (1) and (3). This course situates the study of law in a historical, philosophical, and cross-cultural perspective. It explores numerous issues of relevance to the legitimacy of contemporary Western legal systems, such as the relationship between law and morality, the idea of right prior to good, and the nature of legal reasoning. It may also involve an examination of the kinds of institutions found in place of courts in non-Western societies.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,366,(also listed as HIST 359)The History and Sociology of Genocide to 1945,"Prerequisite: See N.B. numbers (1) and (3). Through the comparative and historical examination of a number of cases, this course investigates the meaning of genocide and the processes that have led to genocide up to 1945.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,367,(also listed as HIST 360),"Prerequisite: See N.B. numbers (1) and (3). Through the comparative and historical examination of a number of cases, this course investigates the meaning of genocide and the processes that led to genocide from 1945 to the present.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,375,(also listed as ANTH 375),"Prerequisite: See N.B. numbers (1) and (3) or enrolment in the Major or Minor in Interdisciplinary Studies in Sexuality. This course provides a cross-cultural, interdisciplinary approach to the study of human sexuality. There are three major components. One explores the validity of contemporary sexual beliefs and attitudes. Another focuses on the extent to which sexual beliefs and behaviours are socially organized. A third provides an introduction to theories which examine how biological and/or social forces shape our sexual lives.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,376,Socialization,"Prerequisite: See N.B. number (1). This course examines the social and cultural processes by which the individual becomes a functioning member of society. Attention is given to adult socialization and re-socialization in diverse institutional contexts such as schools, occupations, hospitals, prisons, the military. The relationship of social structure to role acquisition and role performance is a major focus of the course.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,378,(also listed as ANTH 378),<b><i>                         The Family</i></b>,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,380,(also listed as ANTH 380),<b><i>                         Contemporary Issues in Human Rights</i></b>,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,381,(also listed as ANTH 381),"Prerequisite: See N.B. numbers (1) and (3). This course aims at familiarizing students with the social factors and dynamics of contemporary ethno-cultural communities in Canada. Topics may include the immigration process and settlement; community development, structures, and organizations; the ethnic family; socio-economic status and achievement; cultural continuity and change; minority-majority relations and relations with other ethno-cultural communities.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,383,Consumer Society,"Prerequisite: See N.B. number (1). This course considers the historical emergence of consumerism in advanced industrial economies and continues to examine the developing characteristics of consumer societies in the present. Topics include the role of consumer goods in mediating social status and personal or collective identities, the relationship of consumerism to present ecological concerns, and the role of advertising and promotional discourse in the creation of new habits and expectations in everyday life.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,384,(also listed as ANTH 384),"Prerequisite: See N.B. numbers (1) and (3). This course critically examines the existing food system by asking whether it is economically, socially and ecologically sustainable. It explores the politics of food by introducing students to existing and emerging social movements whose goal is to build a more sustainable food system.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,398,Selected Topics in Sociology,"
",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,399,Selected Topics in Sociology,"
",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,402,Contemporary Sociological Theory,"Prerequisite: See N.B. number (2); SOCI 300. This course examines contemporary sociological theory. It focuses on how sociologists synthesize concepts from different sociological schools and disciplines (interactionism, phenomenology, functionalism, conflict theory, critical theory, political and moral philosophy) into general theories that seek to explain how social action, structure, the self, symbolic order, communication, technology, and social division are produced and reproduced in modern and postmodern societies.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,403,Contemporary Cultural Theory,"Prerequisite: See N.B. number (2); SOCI 300. This course examines a variety of approaches and area studies (poststructuralism, deconstruction, postcolonialist and cultural studies). It looks at how they shift contemporary sociological theory toward a focus on relations between discourse, knowledge, and power, and toward a critical reflection on cultural systems and institutions. The emphasis is on theories that seek to explain and understand the emergence of cultural politics in modern and postmodern societies.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,404,Sociology of Literature,"Prerequisite: See N.B. number (2). This course examines literature as a social practice and cultural artifact that is embedded in and shapes the emotional orientations, beliefs, behaviours, power relations, and material reality of readers. Issues may include the active role of readers in the production of texts’ meanings and emotional effects, the social forces involved in the appeal or condemnation of popular genres and in the banning or canonization of specific works, the development of literary fiction as a field, and the rise of the novel as a modern literary form.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,405,(also listed as ANTH 405),"Prerequisite: See N.B. numbers (2) and (3). This course offers a critical investigation of theoretical work of cultural imperialism and is useful for exploring some prominent cultural and media theories in both sociology and anthropology. The course focuses particularly on the intersections of culture, media, and international relations. Students examine the role of propaganda in foreign policy; ownership and control over media production and distribution; questions of assimilation, acculturation, and resistance; theories of technological determinism and the critiques they have provoked; and cargo cults. A broad range of case studies dealing with the arts, news reporting, consumption, and knowledge production in academia is also considered.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,406,Sociology of Knowledge,Prerequisite: See N.B. number (2). This course examines a variety of theories of the relation of knowledge and belief to social contexts.,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,409,Honours Seminar,"Prerequisite: See N.B. number (2); SOCI 410 or 415 previously or concurrently; and permission of the honours advisor. This course involves the student formulating an honours research proposal, and the research and writing of an honours paper.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,410,Research Design and Analysis,"Prerequisite: See N.B. number (2); SOCI 310. This course looks at quantitative methods of data collection and analysis. Topics include experimental and quasi-experimental design, principles of measurement, survey design, secondary data sources, techniques of multivariate analysis, and interpretation.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,415,Field Research,"Prerequisite: See N.B. number (2); SOCI 310. This course provides the opportunity for advanced qualitative research methods. Students are taught systematic procedures for the collection of primary data using methods that include participant-observation and formal and informal interviewing, survey research, and library research.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,421,Sociology of Emotions,"Prerequisite: See N.B. number (2). This course explores the dynamic relationship between social and emotional life. Emotional experience is understood to emerge through interaction, to orient social action, and to form the basis of social order and social change. Topics may include forms of suffering and well-being, health and illness, personal appearance, social movements, self-help, consumption, identity, popular culture, and campaigns of fear and desire.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,424,Applied Social Statistics,"Prerequisite: See N.B. number (2); successful completion of SOCI 213 and 310. This course explores statistical tools and techniques commonly used in sociological research, and provides an opportunity to work with large databases. The sessions are designed in an applied manner with weekly hands-on applications and/or case studies using the Statistical Package for the Social Sciences (SPSS) program.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,428,Capitalism and Crisis,"Prerequisite: See N.B. number (2). This course offers an advanced study of the contemporary dimensions of capitalist society from an approach known as political economy, emphasizing the interconnectedness of those areas of social life that are conventionally differentiated as the economy, politics and culture. The course focuses on the dynamics of
",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,430,(also listed as ANTH 430),<b><i>                         Development Debates</i></b>,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,433,(also listed as ANTH 433),<b><i>                         Theories of Identity</i></b>,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,434,Sociology of Suicide,"Prerequisite: See N.B. number (2). This course reviews the important body of literature on suicide since Durkheim’s foundational study, with a particular focus on the sociological writings. The course also provides an overview of the key features of contemporary suicide in Canada, including the emergence of youth suicide and suicide among First Peoples.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,437,Social Movements,"Prerequisite: See N.B. number (2). The nature, emergence, and dynamics of organized collective behaviour and social movements are examined in light of classical and contemporary theories. The course focuses on the impact of leadership, organizational resources, and discontent with institutionalized social relations on social movements. Contemporary social movements in Quebec, the rest of Canada, and the U.S. serve as illustrations.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,441,(also listed as ANTH 441),<b><i>                         Material Culture</i></b>,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,445,Sociology of Labour Movements,"Prerequisite: See N.B. number (2). This course analyzes the origins and development of labour movements as well as contemporary characteristics of union organizations within the context of their social, political, and economic environments. Emphasis is placed on Canada and Quebec.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,449,(also listed as ANTH 449),"Prerequisite: See N.B. numbers (2) and (3). This course examines social practices involving touch, a basic medium for human interaction. Topics may include gender differences in the use of touch, how children are handled across cultures, the medical applications of touch in diverse traditions, the tactile dimensions of urban design, and humans’ contact with and impact on the natural world.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,450,(also listed as ANTH 450),Prerequisite: See N.B. numbers (2) and (3). This course introduces a number of emerging alternative models of social economy that envision sustainable global futures in contrast to the current model of neoliberal globalization.,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,451,"Citizenship, Eros and the City","Prerequisite: See N.B. number (2). This course invites students to explore the relation between classic and contemporary texts in the field of social and political thought. The three interrelated areas of study include Citizenship, Eros and the City. The course explores diverse theories of democracy, community, love, and civil society. The integrating theme for these three areas is public and private relationships in the city.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,453,Media Sociology and Journalism,"Prerequisite: See N.B. number (2). This course invites students to participate in developing a media sociology that situates journalism in broad social-historical contexts. In addition to an introduction to media sociologies, the course explores current changes in journalism practices and the impact of digital culture on information, news and public life.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,460,Sociology of Fear and Risk,"Prerequisite: See N.B. number (2). This course explores the subjective, moral, cultural, and embodied dimensions of the individual experience and social production of fear. It considers the role of fear in processes of social ordering and change, emotional socialization, and emotion management. Risk is examined as a dominant form of fear structured by the contemporary relationship to danger and security in Western societies.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,462,(also listed as ANTH 462),"Prerequisite: See N.B. numbers (2) and (3). This research seminar brings into focus the anthropology and sociology of contemporary empire-building. Topics may include nation-building, global and domestic counterinsurgency, “humanitarian intervention,” the ideologies of militarism, the militarization of the social sciences and the broader society, the national security state, soft power, the media and information operations, hegemony and capital accumulation.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,464,(also listed as ANTH 464),"Prerequisite: See N.B. numbers (2) and (3). Law and society studies is an interdisciplinary field that seeks to understand the meaning of law and its role/effects in society. It draws variously on legal scholarship, sociological and anthropological theory, as well as empirical research in the social sciences. This course covers material from each of these domains, with a focus on issues such as the use of violence, the management of diversity, and the use of law as a tool for social change.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,474,(also listed as ANTH 474),<b><i>                         The Body Social</i></b>,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,475,(also listed as ANTH 475),<b><i>                         Men and Masculinities</i></b>,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,476,Feminist Sociological Theories,"Prerequisite: See N.B. number (2). Analysis of recent debates and perspectives within feminist social theory, in particular the concepts of gender, equality, difference, identity, and power; feminist dialogues with, and critiques of, sociological theory.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,483,(also listed as ANTH 483),Prerequisite: See N.B. numbers (2) and (3). Nationalism and racism are modern social phenomena. This course investigates the social conditions for their emergence and their political implications. Attention is given to case studies exemplifying these sociological developments.,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,484,(also listed as ANTH 484),"Prerequisite: See N.B. numbers (2) and (3). This course considers many facets of surveillance in daily life. Emphasizing sociological and anthropological approaches, topics may include communications surveillance, surveillance in schools and the workplace, surveillance in medical care and public health settings, surveillance in the city, and surveillance futures.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,498,Advanced Topics in Sociology,"
",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
SOCI,499,Advanced Topics in Sociology,"
",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#soci-courses
ANTH,202,Introduction to Culture,"An introduction to the anthropological study of culture. The course begins with a consideration of the concepts, models, and methods used by anthropologists. This is followed by an examination of the many ways in which peoples of the world, past and present, have organized the activities, institutions, and belief systems that sustain social life. The course concludes with a discussion of the relevance of cultural anthropology to contemporary issues.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,203,Culture and Biology,"This course focuses on the interrelationship between culture and human biology. The course examines current debates about evolutionary theory, human origins, the dispersal of the human species, and human adaptations occurring with agriculture in the Holocene and industrialization in the Anthropocene. In addition, issues of human variation and cultural adaptation allow a critical examination of how biology makes culture possible and how culture influences the direction of biological evolution.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,204,Native Peoples of North America,"Focusing primarily on the Native peoples of Canada, this course examines the ecological, economic, social, and religious aspects of Native cultures. A representative society from each geographic area of Canada is studied. This course is primarily ethnographic in emphasis, but it also seeks to provide some of the social and historical background necessary to understand the current situation of Native communities.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,212,Elements of Ethno-Linguistics,"This is an introductory course which explores the relationship between language and culture, and the use of language in society. Major issues and debates in linguistic anthropology and in the sociology of language are examined.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,221,Symbolic Anthropology,"This course examines alternative theoretical approaches to the study of the role of symbols in society. The course is devoted to a consideration of the contributions of structural, psychoanalytic, and interpretive anthropology.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,230,(also listed as SOCI 230),"Prerequisite: See N.B. number (3). Race and ethnicity are examined as bases of social differentiation. Ethnic group relations are analyzed in relation to stratification and the exercise of power. The course includes explorations of the phenomena of discrimination, prejudice, and intergroup accommodation.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,231,Culture and Commerce,"This course explores the influence of cultural values on the organization of the production, distribution or marketing, and the consumption of goods and services at both the local and global levels of the world economy. It also examines the social and environmental impact of the globalization of the consumer society.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,252,(also listed as SOCI 252),"Prerequisite: See N.B. number (3). This course is an introduction to the study of food from a cultural perspective. Themes may include a) archaeology of food production (domestication of plants and animals); b) class, cuisine, and the development of taste; c) food symbolism; and d) the political economy of food and hunger.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,255,The Caribbean: History and Political Economy,"As an introduction to the social and cultural history of the Caribbean, primarily since 1492, this course focuses on the diverse cultures of the region, the development and legacy of the political economy of plantation society, as well as empire and globalization, resistance and rebellion, decolonization, cultural creolization and the broad struggle for Caribbean freedom.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,270,Anthropology and Contemporary Issues,"This course examines contemporary world issues from a cross-cultural perspective. Discussion ranges from a critical examination of anthropological concepts and methods to a consideration of some of the practical or applied uses of anthropology. Specific topics include the consequences of underdevelopment, modernization, and the place of folk cultures and tradition in an increasingly global society.",http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,272,Comparative Culture,This course is a general introduction to social and cultural anthropology. It examines the ways in which anthropologists use the comparative method to understand cultures in their unity and diversity. The focus is upon reading ethnographies.,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
ANTH,276,(also listed as SOCI 276),Prerequisite: See N.B. number (3). This course explores the social construction of gender categories both historically and in the present. The focus is upon examining the various theoretical perspectives which attempt to explain the ways in which society has organized “masculine” and “feminine” as the basis for social inequalities.,http://www.concordia.ca/academics/undergraduate/calendar/current/sec31/31-310.html#anth-courses
